TournamentID,Name,StartDate,EndDate,IsOver,IsInProgress,Venue,Location,Par,Yards,Purse,StartDateTime,Canceled,Covered,City,State,ZipCode,Country,TimeZone,Format,SportRadarTournamentID,OddsCoverage,Rounds
96,Ryder Cup,2016-09-30T00:00:00,2016-10-02T00:00:00,True,False,Hazeltine National Golf Club,"Chaska, MN",72.0,7674.0,,,False,True,,,,,,,,Full,"[{'TournamentID': 96, 'RoundID': 374, 'Number': 1, 'Day': '2016-09-30T00:00:00'}, {'TournamentID': 96, 'RoundID': 375, 'Number': 2, 'Day': '2016-10-01T00:00:00'}, {'TournamentID': 96, 'RoundID': 376, 'Number': 3, 'Day': '2016-10-02T00:00:00'}]"
95,TOUR Championship,2016-09-22T00:00:00,2016-09-25T00:00:00,True,False,East Lake GC,"Atlanta, GA",70.0,7385.0,8500000.0,2016-09-22T00:00:00,False,True,,,,,,,,Full,"[{'TournamentID': 95, 'RoundID': 370, 'Number': 1, 'Day': '2016-09-22T00:00:00'}, {'TournamentID': 95, 'RoundID': 371, 'Number': 2, 'Day': '2016-09-23T00:00:00'}, {'TournamentID': 95, 'RoundID': 372, 'Number': 3, 'Day': '2016-09-24T00:00:00'}, {'TournamentID': 95, 'RoundID': 373, 'Number': 4, 'Day': '2016-09-25T00:00:00'}]"
94,BMW Championship,2016-09-08T00:00:00,2016-09-11T00:00:00,True,False,Crooked Stick GC,"Carmel, IN",72.0,7567.0,8500000.0,2016-09-08T00:00:00,False,True,,,,,,,,Full,"[{'TournamentID': 94, 'RoundID': 366, 'Number': 1, 'Day': '2016-09-08T00:00:00'}, {'TournamentID': 94, 'RoundID': 367, 'Number': 2, 'Day': '2016-09-09T00:00:00'}, {'TournamentID': 94, 'RoundID': 368, 'Number': 3, 'Day': '2016-09-10T00:00:00'}, {'TournamentID': 94, 'RoundID': 369, 'Number': 4, 'Day': '2016-09-11T00:00:00'}]"
93,Deutsche Bank Championship,2016-09-02T00:00:00,2016-09-05T00:00:00,True,False,TPC Boston,"Norton, MA",71.0,7297.0,8500000.0,2016-09-02T00:00:00,False,True,,,,,,,,Full,"[{'TournamentID': 93, 'RoundID': 362, 'Number': 1, 'Day': '2016-09-02T00:00:00'}, {'TournamentID': 93, 'RoundID': 363, 'Number': 2, 'Day': '2016-09-03T00:00:00'}, {'TournamentID': 93, 'RoundID': 364, 'Number': 3, 'Day': '2016-09-04T00:00:00'}, {'TournamentID': 93, 'RoundID': 365, 'Number': 4, 'Day': '2016-09-05T00:00:00'}]"
92,The Barclays,2016-08-25T00:00:00,2016-08-28T00:00:00,True,False,Bethpage State Park (Black),"Farmingdale, NY",71.0,7468.0,8500000.0,2016-08-25T00:00:00,False,True,,,,,,,,Full,"[{'TournamentID': 92, 'RoundID': 358, 'Number': 1, 'Day': '2016-08-25T00:00:00'}, {'TournamentID': 92, 'RoundID': 359, 'Number': 2, 'Day': '2016-08-26T00:00:00'}, {'TournamentID': 92, 'RoundID': 360, 'Number': 3, 'Day': '2016-08-27T00:00:00'}, {'TournamentID': 92, 'RoundID': 361, 'Number': 4, 'Day': '2016-08-28T00:00:00'}]"
91,Wyndham Championship,2016-08-18T00:00:00,2016-08-21T00:00:00,True,False,Sedgefield CC,"Greensboro, NC",70.0,7127.0,5600000.0,2016-08-18T00:00:00,False,True,,,,,,,,Full,"[{'TournamentID': 91, 'RoundID': 354, 'Number': 1, 'Day': '2016-08-18T00:00:00'}, {'TournamentID': 91, 'RoundID': 355, 'Number': 2, 'Day': '2016-08-19T00:00:00'}, {'TournamentID': 91, 'RoundID': 356, 'Number': 3, 'Day': '2016-08-20T00:00:00'}, {'TournamentID': 91, 'RoundID': 357, 'Number': 4, 'Day': '2016-08-21T00:00:00'}]"
90,John Deere Classic,2016-08-11T00:00:00,2016-08-14T00:00:00,True,False,TPC Deere Run,"Silvis, IL",71.0,7268.0,4800000.0,2016-08-11T00:00:00,False,True,,,,,,,,Full,"[{'TournamentID': 90, 'RoundID': 350, 'Number': 1, 'Day': '2016-08-11T00:00:00'}, {'TournamentID': 90, 'RoundID': 351, 'Number': 2, 'Day': '2016-08-12T00:00:00'}, {'TournamentID': 90, 'RoundID': 352, 'Number': 3, 'Day': '2016-08-13T00:00:00'}, {'TournamentID': 90, 'RoundID': 353, 'Number': 4, 'Day': '2016-08-14T00:00:00'}]"
89,Travelers Championship,2016-08-04T00:00:00,2016-08-07T00:00:00,True,False,TPC River Highlands,"Cromwell, CT",70.0,6841.0,6600000.0,2016-08-04T00:00:00,False,True,,,,,,,,Full,"[{'TournamentID': 89, 'RoundID': 346, 'Number': 1, 'Day': '2016-08-04T00:00:00'}, {'TournamentID': 89, 'RoundID': 347, 'Number': 2, 'Day': '2016-08-05T00:00:00'}, {'TournamentID': 89, 'RoundID': 348, 'Number': 3, 'Day': '2016-08-06T00:00:00'}, {'TournamentID': 89, 'RoundID': 349, 'Number': 4, 'Day': '2016-08-07T00:00:00'}]"
88,PGA Championship,2016-07-28T00:00:00,2016-07-31T00:00:00,True,False,Baltusrol GC,"Springfield, NJ",70.0,7428.0,10000000.0,2016-07-28T00:00:00,False,True,,,,,,,,Full,"[{'TournamentID': 88, 'RoundID': 342, 'Number': 1, 'Day': '2016-07-28T00:00:00'}, {'TournamentID': 88, 'RoundID': 343, 'Number': 2, 'Day': '2016-07-29T00:00:00'}, {'TournamentID': 88, 'RoundID': 344, 'Number': 3, 'Day': '2016-07-30T00:00:00'}, {'TournamentID': 88, 'RoundID': 345, 'Number': 4, 'Day': '2016-07-31T00:00:00'}]"
87,RBC Canadian Open,2016-07-21T00:00:00,2016-07-24T00:00:00,True,False,Glen Abbey GC,"Oakville,Ontario, Canada",72.0,7253.0,5900000.0,2016-07-21T00:00:00,False,True,,,,,,,,Full,"[{'TournamentID': 87, 'RoundID': 338, 'Number': 1, 'Day': '2016-07-21T00:00:00'}, {'TournamentID': 87, 'RoundID': 339, 'Number': 2, 'Day': '2016-07-22T00:00:00'}, {'TournamentID': 87, 'RoundID': 340, 'Number': 3, 'Day': '2016-07-23T00:00:00'}, {'TournamentID': 87, 'RoundID': 341, 'Number': 4, 'Day': '2016-07-24T00:00:00'}]"
86,Barbasol Championship,2016-07-14T00:00:00,2016-07-17T00:00:00,True,False,RTJ Trail (Grand National),"Auburn, AL",71.0,7302.0,3500000.0,2016-07-14T08:20:00,False,True,,,,,,,,Full,"[{'TournamentID': 86, 'RoundID': 334, 'Number': 1, 'Day': '2016-07-14T00:00:00'}, {'TournamentID': 86, 'RoundID': 335, 'Number': 2, 'Day': '2016-07-15T00:00:00'}, {'TournamentID': 86, 'RoundID': 336, 'Number': 3, 'Day': '2016-07-16T00:00:00'}, {'TournamentID': 86, 'RoundID': 337, 'Number': 4, 'Day': '2016-07-17T00:00:00'}]"
102,The Open,2016-07-14T00:00:00,2016-07-17T00:00:00,True,False,Royal Troon GC,"Ayrshire, Scotland",71.0,7190.0,9300000.0,2016-07-14T01:35:00,False,True,,,,,,,,Full,"[{'TournamentID': 102, 'RoundID': 393, 'Number': 1, 'Day': '2016-07-14T00:00:00'}, {'TournamentID': 102, 'RoundID': 394, 'Number': 2, 'Day': '2016-07-15T00:00:00'}, {'TournamentID': 102, 'RoundID': 395, 'Number': 3, 'Day': '2016-07-16T00:00:00'}, {'TournamentID': 102, 'RoundID': 396, 'Number': 4, 'Day': '2016-07-17T00:00:00'}]"
85,The Greenbrier Classic - CANCELED,2016-07-07T00:00:00,2016-07-10T00:00:00,True,False,The Greenbrier,"White Sulphur Springs, WV",70.0,7287.0,6900000.0,,True,False,,,,,,,,None,"[{'TournamentID': 85, 'RoundID': 330, 'Number': 1, 'Day': '2016-07-07T00:00:00'}, {'TournamentID': 85, 'RoundID': 331, 'Number': 2, 'Day': '2016-07-08T00:00:00'}, {'TournamentID': 85, 'RoundID': 332, 'Number': 3, 'Day': '2016-07-09T00:00:00'}, {'TournamentID': 85, 'RoundID': 333, 'Number': 4, 'Day': '2016-07-10T00:00:00'}]"
101,World Golf Championships-Bridgestone Invitational,2016-06-30T00:00:00,2016-07-03T00:00:00,True,False,Firestone CC (South),"Akron, OH",70.0,7400.0,9500000.0,2016-06-30T10:00:00,False,True,,,,,,,,Full,"[{'TournamentID': 101, 'RoundID': 389, 'Number': 1, 'Day': '2016-06-30T00:00:00'}, {'TournamentID': 101, 'RoundID': 390, 'Number': 2, 'Day': '2016-07-01T00:00:00'}, {'TournamentID': 101, 'RoundID': 391, 'Number': 3, 'Day': '2016-07-02T00:00:00'}, {'TournamentID': 101, 'RoundID': 392, 'Number': 4, 'Day': '2016-07-03T00:00:00'}]"
83,Quicken Loans National,2016-06-23T00:00:00,2016-06-26T00:00:00,True,False,Congressional CC (Blue),"Bethesda, MD",71.0,7569.0,6900000.0,2016-06-23T07:36:00,False,True,,,,,,,,Full,"[{'TournamentID': 83, 'RoundID': 322, 'Number': 1, 'Day': '2016-06-23T00:00:00'}, {'TournamentID': 83, 'RoundID': 323, 'Number': 2, 'Day': '2016-06-24T00:00:00'}, {'TournamentID': 83, 'RoundID': 324, 'Number': 3, 'Day': '2016-06-25T00:00:00'}, {'TournamentID': 83, 'RoundID': 325, 'Number': 4, 'Day': '2016-06-26T00:00:00'}]"
82,U.S. Open,2016-06-16T00:00:00,2016-06-19T00:00:00,True,False,Oakmont CC,"Oakmont, PA",70.0,7274.0,10000000.0,2016-06-16T06:45:00,False,True,,,,,,,,Full,"[{'TournamentID': 82, 'RoundID': 318, 'Number': 1, 'Day': '2016-06-16T00:00:00'}, {'TournamentID': 82, 'RoundID': 319, 'Number': 2, 'Day': '2016-06-17T00:00:00'}, {'TournamentID': 82, 'RoundID': 320, 'Number': 3, 'Day': '2016-06-18T00:00:00'}, {'TournamentID': 82, 'RoundID': 321, 'Number': 4, 'Day': '2016-06-19T00:00:00'}]"
81,FedEx St. Jude Classic,2016-06-09T00:00:00,2016-06-12T00:00:00,True,False,TPC Southwind,"Memphis, TN",70.0,7244.0,6200000.0,2016-06-09T08:00:00,False,True,,,,,,,,Full,"[{'TournamentID': 81, 'RoundID': 314, 'Number': 1, 'Day': '2016-06-09T00:00:00'}, {'TournamentID': 81, 'RoundID': 315, 'Number': 2, 'Day': '2016-06-10T00:00:00'}, {'TournamentID': 81, 'RoundID': 316, 'Number': 3, 'Day': '2016-06-11T00:00:00'}, {'TournamentID': 81, 'RoundID': 317, 'Number': 4, 'Day': '2016-06-12T00:00:00'}]"
80,the Memorial Tournament presented by Nationwide,2016-06-02T00:00:00,2016-06-05T00:00:00,True,False,Muirfield Village GC,"Dublin, OH",72.0,7392.0,8500000.0,2016-06-02T07:20:00,False,True,,,,,,,,Full,"[{'TournamentID': 80, 'RoundID': 310, 'Number': 1, 'Day': '2016-06-02T00:00:00'}, {'TournamentID': 80, 'RoundID': 311, 'Number': 2, 'Day': '2016-06-03T00:00:00'}, {'TournamentID': 80, 'RoundID': 312, 'Number': 3, 'Day': '2016-06-04T00:00:00'}, {'TournamentID': 80, 'RoundID': 313, 'Number': 4, 'Day': '2016-06-05T00:00:00'}]"
79,DEAN & DELUCA Invitational,2016-05-26T00:00:00,2016-05-29T00:00:00,True,False,Colonial CC,"Ft. Worth, TX",70.0,7209.0,6700000.0,2016-05-26T08:00:00,False,True,,,,,,,,Full,"[{'TournamentID': 79, 'RoundID': 306, 'Number': 1, 'Day': '2016-05-26T00:00:00'}, {'TournamentID': 79, 'RoundID': 307, 'Number': 2, 'Day': '2016-05-27T00:00:00'}, {'TournamentID': 79, 'RoundID': 308, 'Number': 3, 'Day': '2016-05-28T00:00:00'}, {'TournamentID': 79, 'RoundID': 309, 'Number': 4, 'Day': '2016-05-29T00:00:00'}]"
78,AT&T Byron Nelson,2016-05-19T00:00:00,2016-05-22T00:00:00,True,False,TPC Four Seasons Resort,"Irving, TX",70.0,7166.0,7300000.0,2016-05-19T10:30:00,False,True,,,,,,,,Full,"[{'TournamentID': 78, 'RoundID': 302, 'Number': 1, 'Day': '2016-05-19T00:00:00'}, {'TournamentID': 78, 'RoundID': 303, 'Number': 2, 'Day': '2016-05-20T00:00:00'}, {'TournamentID': 78, 'RoundID': 304, 'Number': 3, 'Day': '2016-05-21T00:00:00'}, {'TournamentID': 78, 'RoundID': 305, 'Number': 4, 'Day': '2016-05-22T00:00:00'}]"
77,THE PLAYERS Championship,2016-05-12T00:00:00,2016-05-15T00:00:00,True,False,TPC Sawgrass,"Ponte Vedra Beach, FL",72.0,7215.0,10500000.0,2016-05-12T07:15:00,False,True,,,,,,,,Full,"[{'TournamentID': 77, 'RoundID': 298, 'Number': 1, 'Day': '2016-05-12T00:00:00'}, {'TournamentID': 77, 'RoundID': 299, 'Number': 2, 'Day': '2016-05-13T00:00:00'}, {'TournamentID': 77, 'RoundID': 300, 'Number': 3, 'Day': '2016-05-14T00:00:00'}, {'TournamentID': 77, 'RoundID': 301, 'Number': 4, 'Day': '2016-05-15T00:00:00'}]"
76,Wells Fargo Championship,2016-05-05T00:00:00,2016-05-08T00:00:00,True,False,Quail Hollow Club,"Charlotte, NC",72.0,7575.0,7300000.0,2016-05-05T07:00:00,False,True,,,,,,,,Full,"[{'TournamentID': 76, 'RoundID': 294, 'Number': 1, 'Day': '2016-05-05T00:00:00'}, {'TournamentID': 76, 'RoundID': 295, 'Number': 2, 'Day': '2016-05-06T00:00:00'}, {'TournamentID': 76, 'RoundID': 296, 'Number': 3, 'Day': '2016-05-07T00:00:00'}, {'TournamentID': 76, 'RoundID': 297, 'Number': 4, 'Day': '2016-05-08T00:00:00'}]"
75,Zurich Classic of New Orleans,2016-04-28T00:00:00,2016-05-01T00:00:00,True,False,TPC Louisiana,"Avondale, LA",72.0,7425.0,7000000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 75, 'RoundID': 290, 'Number': 1, 'Day': '2016-04-28T00:00:00'}, {'TournamentID': 75, 'RoundID': 291, 'Number': 2, 'Day': '2016-04-29T00:00:00'}, {'TournamentID': 75, 'RoundID': 292, 'Number': 3, 'Day': '2016-04-30T00:00:00'}, {'TournamentID': 75, 'RoundID': 293, 'Number': 4, 'Day': '2016-05-01T00:00:00'}, {'TournamentID': 75, 'RoundID': 387, 'Number': 5, 'Day': '2016-05-02T00:00:00'}, {'TournamentID': 75, 'RoundID': 388, 'Number': 5, 'Day': '2016-05-02T00:00:00'}]"
74,Valero Texas Open,2016-04-21T00:00:00,2016-04-24T00:00:00,True,False,JW Marriott TPC San Antonio,"San Antonio, TX",72.0,7435.0,6200000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 74, 'RoundID': 286, 'Number': 1, 'Day': '2016-04-21T00:00:00'}, {'TournamentID': 74, 'RoundID': 287, 'Number': 2, 'Day': '2016-04-22T00:00:00'}, {'TournamentID': 74, 'RoundID': 288, 'Number': 3, 'Day': '2016-04-23T00:00:00'}, {'TournamentID': 74, 'RoundID': 289, 'Number': 4, 'Day': '2016-04-24T00:00:00'}]"
73,RBC Heritage,2016-04-14T00:00:00,2016-04-17T00:00:00,True,False,Harbour Town GL,"Hilton Head, SC",71.0,7101.0,5900000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 73, 'RoundID': 282, 'Number': 1, 'Day': '2016-04-14T00:00:00'}, {'TournamentID': 73, 'RoundID': 283, 'Number': 2, 'Day': '2016-04-15T00:00:00'}, {'TournamentID': 73, 'RoundID': 284, 'Number': 3, 'Day': '2016-04-16T00:00:00'}, {'TournamentID': 73, 'RoundID': 285, 'Number': 4, 'Day': '2016-04-17T00:00:00'}]"
72,Masters Tournament,2016-04-07T00:00:00,2016-04-10T00:00:00,True,False,Augusta National GC,"Augusta, GA",72.0,7435.0,10000000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 72, 'RoundID': 278, 'Number': 1, 'Day': '2016-04-07T00:00:00'}, {'TournamentID': 72, 'RoundID': 279, 'Number': 2, 'Day': '2016-04-08T00:00:00'}, {'TournamentID': 72, 'RoundID': 280, 'Number': 3, 'Day': '2016-04-09T00:00:00'}, {'TournamentID': 72, 'RoundID': 281, 'Number': 4, 'Day': '2016-04-10T00:00:00'}]"
71,Shell Houston Open,2016-03-31T00:00:00,2016-04-03T00:00:00,True,False,GC of Houston,"Humble, TX",72.0,7441.0,6800000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 71, 'RoundID': 274, 'Number': 1, 'Day': '2016-03-31T00:00:00'}, {'TournamentID': 71, 'RoundID': 275, 'Number': 2, 'Day': '2016-04-01T00:00:00'}, {'TournamentID': 71, 'RoundID': 276, 'Number': 3, 'Day': '2016-04-02T00:00:00'}, {'TournamentID': 71, 'RoundID': 277, 'Number': 4, 'Day': '2016-04-03T00:00:00'}]"
70,Puerto Rico Open at Coco Beach,2016-03-24T00:00:00,2016-03-27T00:00:00,True,False,Coco Beach Golf & CC,Rio Grande,72.0,7506.0,3000000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 70, 'RoundID': 270, 'Number': 1, 'Day': '2016-03-24T00:00:00'}, {'TournamentID': 70, 'RoundID': 271, 'Number': 2, 'Day': '2016-03-25T00:00:00'}, {'TournamentID': 70, 'RoundID': 272, 'Number': 3, 'Day': '2016-03-26T00:00:00'}, {'TournamentID': 70, 'RoundID': 273, 'Number': 4, 'Day': '2016-03-27T00:00:00'}]"
69,World Golf Championships-Dell Match Play,2016-03-23T00:00:00,2016-03-27T00:00:00,True,False,Austin Country Club,"Austin, TX",72.0,6625.0,9500000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 69, 'RoundID': 265, 'Number': 1, 'Day': '2016-03-23T00:00:00'}, {'TournamentID': 69, 'RoundID': 266, 'Number': 2, 'Day': '2016-03-24T00:00:00'}, {'TournamentID': 69, 'RoundID': 267, 'Number': 3, 'Day': '2016-03-25T00:00:00'}, {'TournamentID': 69, 'RoundID': 268, 'Number': 4, 'Day': '2016-03-26T00:00:00'}, {'TournamentID': 69, 'RoundID': 269, 'Number': 5, 'Day': '2016-03-27T00:00:00'}]"
68,Arnold Palmer Invitational presented by MasterCard,2016-03-17T00:00:00,2016-03-20T00:00:00,True,False,Bay Hill Club & Lodge,"Orlando, FL",72.0,7419.0,6300000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 68, 'RoundID': 261, 'Number': 1, 'Day': '2016-03-17T00:00:00'}, {'TournamentID': 68, 'RoundID': 262, 'Number': 2, 'Day': '2016-03-18T00:00:00'}, {'TournamentID': 68, 'RoundID': 263, 'Number': 3, 'Day': '2016-03-19T00:00:00'}, {'TournamentID': 68, 'RoundID': 264, 'Number': 4, 'Day': '2016-03-20T00:00:00'}]"
67,Valspar Championship,2016-03-10T00:00:00,2016-03-13T00:00:00,True,False,Innisbrook Resort (Copperhead),"Palm Harbor, FL",71.0,7340.0,6100000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 67, 'RoundID': 257, 'Number': 1, 'Day': '2016-03-10T00:00:00'}, {'TournamentID': 67, 'RoundID': 258, 'Number': 2, 'Day': '2016-03-11T00:00:00'}, {'TournamentID': 67, 'RoundID': 259, 'Number': 3, 'Day': '2016-03-12T00:00:00'}, {'TournamentID': 67, 'RoundID': 260, 'Number': 4, 'Day': '2016-03-13T00:00:00'}]"
66,World Golf Championships-Cadillac Championship,2016-03-03T00:00:00,2016-03-06T00:00:00,True,False,Trump National Doral,"Miami, FL",72.0,7543.0,9500000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 66, 'RoundID': 253, 'Number': 1, 'Day': '2016-03-03T00:00:00'}, {'TournamentID': 66, 'RoundID': 254, 'Number': 2, 'Day': '2016-03-04T00:00:00'}, {'TournamentID': 66, 'RoundID': 255, 'Number': 3, 'Day': '2016-03-05T00:00:00'}, {'TournamentID': 66, 'RoundID': 256, 'Number': 4, 'Day': '2016-03-06T00:00:00'}]"
65,The Honda Classic,2016-02-25T00:00:00,2016-02-28T00:00:00,True,False,PGA National (Champion),"Palm Beach Gardens, FL",70.0,7140.0,6100000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 65, 'RoundID': 249, 'Number': 1, 'Day': '2016-02-25T00:00:00'}, {'TournamentID': 65, 'RoundID': 250, 'Number': 2, 'Day': '2016-02-26T00:00:00'}, {'TournamentID': 65, 'RoundID': 251, 'Number': 3, 'Day': '2016-02-27T00:00:00'}, {'TournamentID': 65, 'RoundID': 252, 'Number': 4, 'Day': '2016-02-28T00:00:00'}]"
64,Northern Trust Open,2016-02-18T00:00:00,2016-02-21T00:00:00,True,False,Riviera CC,"Pacific Palisades, CA",71.0,7322.0,6800000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 64, 'RoundID': 245, 'Number': 1, 'Day': '2016-02-18T00:00:00'}, {'TournamentID': 64, 'RoundID': 246, 'Number': 2, 'Day': '2016-02-19T00:00:00'}, {'TournamentID': 64, 'RoundID': 247, 'Number': 3, 'Day': '2016-02-20T00:00:00'}, {'TournamentID': 64, 'RoundID': 248, 'Number': 4, 'Day': '2016-02-21T00:00:00'}]"
63,AT&T Pebble Beach Pro-Am,2016-02-11T00:00:00,2016-02-14T00:00:00,True,False,Spyglass Hill GC,"Pebble Beach, CA",72.0,6953.0,7000000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 63, 'RoundID': 241, 'Number': 1, 'Day': '2016-02-11T00:00:00'}, {'TournamentID': 63, 'RoundID': 242, 'Number': 2, 'Day': '2016-02-12T00:00:00'}, {'TournamentID': 63, 'RoundID': 243, 'Number': 3, 'Day': '2016-02-13T00:00:00'}, {'TournamentID': 63, 'RoundID': 244, 'Number': 4, 'Day': '2016-02-14T00:00:00'}]"
62,Waste Management Phoenix Open,2016-02-04T00:00:00,2016-02-07T00:00:00,True,False,TPC Scottsdale,"Scottsdale, AZ",71.0,7266.0,6500000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 62, 'RoundID': 237, 'Number': 1, 'Day': '2016-02-04T00:00:00'}, {'TournamentID': 62, 'RoundID': 238, 'Number': 2, 'Day': '2016-02-05T00:00:00'}, {'TournamentID': 62, 'RoundID': 239, 'Number': 3, 'Day': '2016-02-06T00:00:00'}, {'TournamentID': 62, 'RoundID': 240, 'Number': 4, 'Day': '2016-02-07T00:00:00'}]"
61,Farmers Insurance Open,2016-01-28T00:00:00,2016-02-01T00:00:00,True,False,Torrey Pines (North),"San Diego, CA",72.0,7052.0,6500000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 61, 'RoundID': 233, 'Number': 1, 'Day': '2016-01-28T00:00:00'}, {'TournamentID': 61, 'RoundID': 234, 'Number': 2, 'Day': '2016-01-29T00:00:00'}, {'TournamentID': 61, 'RoundID': 235, 'Number': 3, 'Day': '2016-01-30T00:00:00'}, {'TournamentID': 61, 'RoundID': 236, 'Number': 4, 'Day': '2016-01-31T00:00:00'}, {'TournamentID': 61, 'RoundID': 382, 'Number': 5, 'Day': '2016-02-01T00:00:00'}]"
60,CareerBuilder Challenge in partnership with the Clinton Foundation,2016-01-21T00:00:00,2016-01-24T00:00:00,True,False,La Quinta CC,"La Quinta, CA",72.0,7060.0,5800000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 60, 'RoundID': 229, 'Number': 1, 'Day': '2016-01-21T00:00:00'}, {'TournamentID': 60, 'RoundID': 230, 'Number': 2, 'Day': '2016-01-22T00:00:00'}, {'TournamentID': 60, 'RoundID': 231, 'Number': 3, 'Day': '2016-01-23T00:00:00'}, {'TournamentID': 60, 'RoundID': 232, 'Number': 4, 'Day': '2016-01-24T00:00:00'}]"
59,Sony Open in Hawaii,2016-01-14T00:00:00,2016-01-17T00:00:00,True,False,Waialae CC,"Honolulu, HI",70.0,7044.0,5800000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 59, 'RoundID': 225, 'Number': 1, 'Day': '2016-01-14T00:00:00'}, {'TournamentID': 59, 'RoundID': 226, 'Number': 2, 'Day': '2016-01-15T00:00:00'}, {'TournamentID': 59, 'RoundID': 227, 'Number': 3, 'Day': '2016-01-16T00:00:00'}, {'TournamentID': 59, 'RoundID': 228, 'Number': 4, 'Day': '2016-01-17T00:00:00'}]"
58,Hyundai Tournament of Champions,2016-01-07T00:00:00,2016-01-10T00:00:00,True,False,Plantation Course at Kapalua,"Kapalua, Maui, HI",73.0,7452.0,5900000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 58, 'RoundID': 1, 'Number': 1, 'Day': '2016-01-07T00:00:00'}, {'TournamentID': 58, 'RoundID': 2, 'Number': 2, 'Day': '2016-01-08T00:00:00'}, {'TournamentID': 58, 'RoundID': 3, 'Number': 3, 'Day': '2016-01-09T00:00:00'}, {'TournamentID': 58, 'RoundID': 4, 'Number': 4, 'Day': '2016-01-10T00:00:00'}]"
1,Hero World Challenge,2015-12-03T00:00:00,2015-12-06T00:00:00,True,False,Albany,,72.0,7267.0,3500000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 1, 'RoundID': 5, 'Number': 1, 'Day': '2015-12-03T00:00:00'}, {'TournamentID': 1, 'RoundID': 6, 'Number': 2, 'Day': '2015-12-04T00:00:00'}, {'TournamentID': 1, 'RoundID': 7, 'Number': 3, 'Day': '2015-12-05T00:00:00'}, {'TournamentID': 1, 'RoundID': 8, 'Number': 4, 'Day': '2015-12-06T00:00:00'}]"
6,The RSM Classic,2015-11-19T00:00:00,2015-11-22T00:00:00,True,False,Sea Island Resort (Seaside),"Sea Island, GA",70.0,7005.0,5700000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 6, 'RoundID': 13, 'Number': 1, 'Day': '2015-11-19T00:00:00'}, {'TournamentID': 6, 'RoundID': 14, 'Number': 2, 'Day': '2015-11-20T00:00:00'}, {'TournamentID': 6, 'RoundID': 15, 'Number': 3, 'Day': '2015-11-21T00:00:00'}, {'TournamentID': 6, 'RoundID': 16, 'Number': 4, 'Day': '2015-11-22T00:00:00'}]"
56,OHL Classic at Mayakoba,2015-11-12T00:00:00,2015-11-16T00:00:00,True,False,El Camaleon GC,"Riviera Maya, Mexico",71.0,6987.0,6200000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 56, 'RoundID': 216, 'Number': 1, 'Day': '2015-11-12T00:00:00'}, {'TournamentID': 56, 'RoundID': 217, 'Number': 2, 'Day': '2015-11-13T00:00:00'}, {'TournamentID': 56, 'RoundID': 218, 'Number': 3, 'Day': '2015-11-14T00:00:00'}, {'TournamentID': 56, 'RoundID': 219, 'Number': 4, 'Day': '2015-11-15T00:00:00'}, {'TournamentID': 56, 'RoundID': 220, 'Number': 5, 'Day': '2015-11-16T00:00:00'}]"
53,Sanderson Farms Championship,2015-11-05T00:00:00,2015-11-09T00:00:00,True,False,CC of Jackson,"Jackson, MS",72.0,7364.0,4100000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 53, 'RoundID': 203, 'Number': 1, 'Day': '2015-11-05T00:00:00'}, {'TournamentID': 53, 'RoundID': 204, 'Number': 2, 'Day': '2015-11-06T00:00:00'}, {'TournamentID': 53, 'RoundID': 205, 'Number': 3, 'Day': '2015-11-07T00:00:00'}, {'TournamentID': 53, 'RoundID': 206, 'Number': 4, 'Day': '2015-11-08T00:00:00'}, {'TournamentID': 53, 'RoundID': 207, 'Number': 5, 'Day': '2015-11-09T00:00:00'}]"
55,World Golf Championships-HSBC Champions,2015-11-05T00:00:00,2015-11-08T00:00:00,True,False,Sheshan International GC,"Shanghai, China",72.0,7261.0,8500000.0,,False,True,,,,,,,,Full,"[{'TournamentID': 55, 'RoundID': 212, 'Number': 1, 'Day': '2015-11-05T00:00:00'}, {'TournamentID': 55, 'RoundID': 213, 'Number': 2, 'Day': '2015-11-06T00:00:00'}, {'TournamentID': 55, 'RoundID': 214, 'Number': 3, 'Day': '2015-11-07T00:00:00'}, {'TournamentID': 55, 'RoundID': 215, 'Number': 4, 'Day': '2015-11-08T00:00:00'}]"
